128	0.00515915005919126	0	0
128	0.01902474123894857	0	0
128	0.03978036226448075	0	0
128	0.06570953877525139	0	0
128	0.1758612351493777	0	0
128	0.2664737832701232	0	0
128	0.3614963416156809	0	0
128	0.3917661954564606	0	0
128	0.4413485334192322	0	0
128	0.4463492007614787	0	0
128	0.5641464172912782	0.026531982421875	0.05476723750212475
128	0.5672695325116448	0	0
128	0.572356491861326	0.03870849609375	0.07749094587166469
128	0.5724505926942517	0	0
128	0.6041319372559434	0.3522216796875	0.1454714577337838
128	0.6097556205861673	0.474932861328125	0.03143628209923148
128	0.6109035598280564	0.409356689453125	0.1490586096827757
128	0.6125253431985588	0.42305908203125	0.1502080482867319
128	0.6132963099618162	0.47205810546875	0.04997206443973522
128	0.6198420239381081	0.4700927734375	0.05096157043522467
128	0.635562094509897	0.569580078125	0.009509387034027178
128	0.6400621454922257	0.57991943359375	0.01911492471277496
128	0.6403178526380329	0.581011962890625	0.01555462845159308
128	0.6439142632400989	0.600555419921875	0.006003529786894868
128	0.8110621047570959	0.81083984375	0.004084415013555822
128	0.8119477502995482	0.809576416015625	0.003464243848748536
128	0.8435281188537787	0.8425048828125	0.003030344798421552
128	0.8658827550634677	0.86556396484375	0.002382123253366443
128	0.9251531591658583	0.926361083984375	0.00195069161462388
128	0.9450038449806873	0.945086669921875	0.0008505813475878061
