32	0.00515915005919126	0	0
32	0.01902474123894857	0	0
32	0.03978036226448075	0	0
32	0.06570953877525139	0	0
32	0.1758612351493777	0	0
32	0.2664737832701232	0	0
32	0.3614963416156809	0	0
32	0.3917661954564606	0	0
32	0.4413485334192322	0	0
32	0.4463492007614787	0	0
32	0.5641464172912782	0.11611328125	0.148966887257355
32	0.5672695325116448	0.116796875	0.184130179586802
32	0.572356491861326	0.1642578125	0.1780141385067512
32	0.5724505926942517	0.2419921875	0.1731540873085592
32	0.6041319372559434	0.42783203125	0.09246603058493312
32	0.6097556205861673	0.3416015625	0.1912486396691306
32	0.6109035598280564	0.4478515625	0.05704529471756687
32	0.6125253431985588	0.44931640625	0.09081973496120131
32	0.6132963099618162	0.43896484375	0.1008475152333232
32	0.6198420239381081	0.4318359375	0.1593765557905068
32	0.635562094509897	0.5330078125	0.04833303692606222
32	0.6400621454922257	0.46513671875	0.1694278524783767
32	0.6403178526380329	0.49169921875	0.1254388734203469
32	0.6439142632400989	0.53701171875	0.06998683533173204
32	0.8110621047570959	0.81552734375	0.01190004618659793
32	0.8119477502995482	0.8029296875	0.01191086022538228
32	0.8435281188537787	0.84306640625	0.01046381136424972
32	0.8658827550634677	0.865234375	0.01658432009012014
32	0.9251531591658583	0.9265625	0.00604838381531329
32	0.9450038449806873	0.9423828125	0.009150552168064437
