512	0.00515915005919126	0	0
512	0.01902474123894857	0	0
512	0.03978036226448075	0	0
512	0.06570953877525139	0	0
512	0.1758612351493777	0	0
512	0.2664737832701232	0	0
512	0.3614963416156809	0	0
512	0.3917661954564606	0	0
512	0.4413485334192322	0	0
512	0.4463492007614787	0	0
512	0.5641464172912782	0	0
512	0.5672695325116448	0	0
512	0.572356491861326	0	0
512	0.5724505926942517	0	0
512	0.6041319372559434	0.4575901031494141	0.01902967443244453
512	0.6097556205861673	0.4937828063964844	0.01299988704956715
512	0.6109035598280564	0.5032302856445312	0.01249339326777827
512	0.6125253431985588	0.5104511260986329	0.02087923586122324
512	0.6132963099618162	0.5210765838623047	0.004566370913563197
512	0.6198420239381081	0.5437637329101562	0.005749211536354477
512	0.635562094509897	0.5846958160400391	0.003692289703511073
512	0.6400621454922257	0.5942970275878906	0.002973620601841954
512	0.6403178526380329	0.5977935791015625	0.002198689052675443
512	0.6439142632400989	0.6035972595214844	0.002729509699906893
512	0.8110621047570959	0.8096721649169922	0.0007634696072146707
512	0.8119477502995482	0.8106674194335938	0.0006114097006059681
512	0.8435281188537787	0.8429557800292968	0.0005073713715773153
512	0.8658827550634677	0.8653705596923829	0.0003928362204951793
512	0.9251531591658583	0.9251663208007812	0.0005835484437323122
512	0.9450038449806873	0.9450424194335938	0.0006572133335012123
